paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
06_TCHES_CHES:paper_04,TCHES/CHES,Abstract,,7,"While our paper deeply discusses the theoretical attack path, it also demonstrates the validity of the assumption regarding the required leakage model from practical experiments with the reference implementation on an ARM Cortex-M4.",PROBLEM,"X our paper deeply discusses the theoretical attack path, it also demonstrates the validity of the assumption regarding the required leakage model from practica",causal/generalization,high,False,True,False,False,,hyphen_count=1; comma_count=1,PROBLEM
06_TCHES_CHES:paper_04,TCHES/CHES,Abstract,,8,We need approximately a day to collect enough representatives and one more day to perform the traces acquisition on our target.,BOUNDARY,X need approximately a day to collect enough representatives and one more day to perform the traces acquisition on our target.,descriptive,low,False,False,False,False,,,INTERPRET/BOUNDARY
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,1,Public-key cryptography relies on well-defined mathematical assumptions to enable secure communication over unsecured channels.,BG,X cryptography relies on well-defined mathematical assumptions to enable secure communication over unsecured channels.,descriptive,low,False,False,False,False,,hyphen_count=2,BG
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,2,"For instance, RSA [RSA78] security relies upon the difficulty of factoring large integers, and the Diffie-Hellman key exchange [DH76] is based on the hardness of the discrete logarithm.",BG,"X instance, X [X] security relies upon the difficulty of factoring large integers, and the X key exchange [X] is based on the hardness of the discrete logarithm",descriptive,low,False,True,False,False,,hyphen_count=1; comma_count=2,BG/CONTEXT
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,3,"However, assuming a sufficiently powerful quantum computer would be available, Shor has proposed a quantum algorithm [Sho94] that can break those cryptosystems in polynomial time.",PROBLEM,"X, however/whereas Y.",method,medium,False,True,False,False,can,comma_count=2,PROBLEM
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,4,"Shor’s algorithm highlights the need for new cryptographic schemes, and post-quantum cryptography (PQC) is an emerging field of cryptography focused on developing cryptographic algorithms that are secure against quantum (and classical) computers.",INTERPRET,"X’s algorithm highlights the need for new cryptographic schemes, and post-quantum cryptography (X) is an emerging field of cryptography focused on developing cr",novelty,low,False,False,False,False,,hyphen_count=1; parentheses_count=4; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,6,"Three PQC signature algorithms were selected in 2022: CRYSTALS-Dilithium [LDK+ 22], Falcon [SBN+ 21], and Licensed under Creative Commons License CC-BY 4.0.",INTERPRET,"X X signature algorithms were selected in 2022: X [X+ 22], X [X+ 21], and X under X X X X 4.0.",limitation,low,False,True,False,False,under,hyphen_count=2; colon_count=1; comma_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,8,"This paper focuses on CRYSTALS-Dilithium (also referred as Dilithium in the sequel) signature algorithm, that NIST recommends for most of the use cases [AASA+ 22].",METHOD,"X paper focuses on X (also referred as X in the sequel) signature algorithm, that X recommends for most of the use cases [X+ 22].",descriptive,low,False,True,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,TASK/METHOD
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,9,Dilithium is a signature scheme based on the Fiat-Shamir heuristic and its security relies on the hardness of the Module Learning with Errors and Module Short Integer Solutions problems.,INTERPRET,X is a signature scheme based on the X heuristic and its security relies on the hardness of the X X with X and X X X X problems.,descriptive,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,10,"Given a public matrix A of elements in the ring Rq = Zq[X]/(Xn + 1) for integers n and q, the signing algorithm samples a vector y and computes w = A y.",INTERPRET,"X a public matrix X of elements in the ring X = X[X]/(X + 1) for integers n and q, the signing algorithm samples a vector y and computes w = X y.",descriptive,low,False,True,False,False,,parentheses_count=2; slash_count=1; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,11,The algorithm extracts high-order and low-order bits out of each coefficient of w using the Decompose function that outputs the HighBits and LowBits vectors denoted respectively w1 and w0.,INTERPRET,X algorithm extracts high-order and low-order bits out of each coefficient of w using the X function that outputs the X and X vectors denoted respectively w1 an,descriptive,low,False,True,False,False,,hyphen_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Introduction,,12,"Similarly to Schnorr signature [Sch91], a challenge c is derived from the message being signed and w1 by using some hash function (modelized as a random oracle in the security analysis) and the signing algorithm computes z as y + c s1 (where s1 is part of the ...",INTERPRET,"X to X signature [X], a challenge c is derived from the message being signed and w1 by using some hash function (modelized as a random oracle in the security an",descriptive,low,False,True,False,False,,parentheses_count=3; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,1,This section demonstrates the practical feasibility of the theoretical attack when no specific countermeasure is implemented.,ORG,X section demonstrates the practical feasibility of the theoretical attack when no specific countermeasure is implemented.,causal/generalization,high,False,False,False,False,,,ORG
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,2,We aim to demonstrate the vulnerability of the w0 value in Dilithium.,RESULT,X aim to demonstrate the vulnerability of the w0 value in X.,causal/generalization,high,False,True,False,False,,,SETUP/RESULT
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,3,We simplify the attack as much as possible while still covering a wide range of study cases.,PROBLEM,X simplify the attack as much as possible while still covering a wide range of study cases.,descriptive,low,False,False,False,False,,,PROBLEM
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,4,"Although we present extensively the practical results only for the first coefficient of the first coordinate of w0, it is important to note that the methodology and results can be extended to all the other indices of w0 with minimal changes, as the ...",METHOD,We METHOD X under Y.,causal/generalization,medium,False,True,False,False,can,comma_count=2,TASK/METHOD
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,5,We provide at the end of this section arguments in favor of this hypothesis.,ORG,X provide at the end of this section arguments in favor of this hypothesis.,descriptive,low,False,False,False,False,,,ORG
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,6,All side-channel analyses were coded in Python and will soon be available as notebooks.,SETUP,X side-channel analyses were coded in X and will soon be available as notebooks.,descriptive,low,False,False,False,False,,hyphen_count=1,SETUP/RESULT
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,7,"4.1 Setup For our attack, we use the Post-quantum cryptographic library PQClean [KSSW], which offers “clean” standalone C implementations [KSSW] of most post-quantum schemes included in the NIST round 3 and 4 submissions [nis].",PROBLEM,"4.1 X X our attack, we use the X cryptographic library X [X], which offers “clean” standalone X implementations [X] of most post-quantum schemes included in the",method,low,False,True,False,False,,hyphen_count=2; comma_count=2,PROBLEM
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,8,"Focusing mainly on the embedded system domain, the ChipWhisperer-Lite 32-bit, with an STM32f3 micro-controller, is often used in related academic research.",RESULT,"X mainly on the embedded system domain, the X 32-bit, with an X micro-controller, is often used in related academic research.",descriptive,low,False,True,False,False,,hyphen_count=3; comma_count=3,SETUP/RESULT
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,9,We chose it as a test bench to deploy the Dilithium-2 signature scheme.,RESULT,X chose it as a test bench to deploy the X signature scheme.,descriptive,low,False,True,False,False,,hyphen_count=1,SETUP/RESULT
06_TCHES_CHES:paper_04,TCHES/CHES,Results,,10,We compiled Dilithium-2 using the gcc-arm cross-compiler arm-none-eabi-gcc 10.2.1 (with the options -O3).,RESULT,X compiled X using the gcc-arm cross-compiler arm-none-eabi-gcc 10.2.1 (with the options -X).,descriptive,low,False,True,False,False,,hyphen_count=7; parentheses_count=2,SETUP/RESULT
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,1,"We present HAETAE (Hyperball bimodAl modulE rejecTion signAture schemE), a new lattice-based signature scheme.",METHOD,We METHOD X under Y.,method,low,False,False,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,TASK/METHOD
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,2,"Like the NIST-selected Dilithium signature scheme, HAETAE is based on the Fiat-Shamir with Aborts paradigm, but our design choices target an improved complexity/compactness compromise that is highly relevant for many space-limited application scenarios.",PROBLEM,"X the X X signature scheme, X is based on the X with X paradigm, but our design choices target an improved complexity/compactness compromise that is highly rele",comparative,low,False,False,False,False,,hyphen_count=3; slash_count=1; comma_count=2,PROBLEM
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,3,We primarily focus on reducing signature and verification key sizes so that signatures fit into one TCP or UDP datagram while preserving a high level of security against a variety of attacks.,INTERPRET,X primarily focus on reducing signature and verification key sizes so that signatures fit into one X or X datagram while preserving a high level of security aga,descriptive,low,False,False,False,False,,,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,4,"As a result, our scheme has signature and verification key sizes up to 39% and 25% smaller, respectively, compared than Dilithium.",RESULT,"X a result, our scheme has signature and verification key sizes up to 39",comparative,low,False,True,False,False,,comma_count=3,RESULT
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,5,"We provide a portable, constanttime reference implementation together with an optimized implementation using AVX2 instructions and an implementation with reduced stack size for the Cortex-M4.",RESULT,"X provide a portable, constanttime reference implementation together with an optimized implementation using X instructions and an implementation with reduced st",comparative,low,False,True,False,False,,hyphen_count=1; comma_count=1,SETUP/RESULT
06_TCHES_CHES:paper_05,TCHES/CHES,Abstract,,6,"Moreover, we describe how to efficiently protect HAETAE against implementation attacks such as side-channel analysis, making it an attractive candidate for use in IoT and other embedded systems.",SETUP,"X, we describe how to efficiently protect X against implementation attacks such as side-channel analysis, making it an attractive candidate for use in X and oth",method,low,False,False,False,False,,hyphen_count=1; comma_count=2,METHOD/SETUP
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,1,"The rise of quantum computing has brought up – among others – the necessity of new, post-quantum digital signature schemes.",BG,"X rise of quantum computing has brought up – among others – the necessity of new, post-quantum digital signature schemes.",novelty,low,False,False,False,False,,hyphen_count=1; en_dash_count=2; comma_count=1,BG
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,3,"The critical challenge in developing lattice-based digital signatures lies in finding a balance between security and practicality: while developing secure schemes against a wide range of attacks is essential, it is also vital to ensure they are practical for ...",BG,X critical challenge in developing lattice-based digital signatures lies in finding a balance between security and practicality: while developing secure schemes,descriptive,high,False,False,False,False,,hyphen_count=1; colon_count=1; comma_count=1,BG/CONTEXT
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,4,This challenge becomes even more critical with the increasing This work is submitted to ‘Korean Post-Quantum Cryptography Competition’ (www.kpqc.or.kr) and ‘NIST Post-Quantum Cryptography Standardization of Additional Digital Signature Schemes.’ Licensed ...,INTERPRET,X challenge becomes even more critical with the increasing X work is submitted to ‘X X X X’ (www.kpqc.or.kr) and ‘X X X X of X X X X.’ X ...,descriptive,low,False,False,False,False,,hyphen_count=2; parentheses_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,5,"Received: 2024-01-15 Accepted: 2024-03-15 Published: 2024-07-18 26 HAETAE: Shorter Lattice-Based Fiat-Shamir Signatures Table 1: NIST security level, signature size, verification key size, and implementation security, with respect to constant-time and masking ...",RESULT,"X: 2024-01-15 X: 2024-03-15 X: 2024-07-18 26 X: X X X X X 1: X security level, signature size, verification key size, and implementation security, with respect ",method,low,False,True,False,True,,hyphen_count=9; colon_count=5; comma_count=4,SETUP/RESULT
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,6,"Maskable Falcon-512 1 666B 897B 3 [Por19] 7 [Pre23] Dilithium-2 2 2,420B 1,312B 3 [DKL+ 18] 3 [MGTF19] HAETAE-120 2 1,474B 992B 3 3 prevalence of embedded devices and the Internet of Things (IoT).",INTERPRET,"X X 1 666B 897B 3 [X] 7 [X] X 2 2,420B 1,312B 3 [X+ 18] 3 [X] X 2 1,474B 992B 3 3 prevalence of embedded devices and the X of X (X).",descriptive,low,False,True,False,False,,hyphen_count=3; parentheses_count=2; comma_count=3,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,7,"Both technologies have become ubiquitous, from home appliances to medical devices connected to the internet.",INTERPRET,"X technologies have become ubiquitous, from home appliances to medical devices connected to the internet.",descriptive,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,8,"In particular, this leads to two practical requirements: 1.",INTERPRET,"X particular, this leads to two practical requirements: 1.",causal/generalization,low,False,True,False,False,,colon_count=1; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,9,The verification key and signature sizes must be as small as possible since both are frequently transmitted.,INTERPRET,X verification key and signature sizes must be as small as possible since both are frequently transmitted.,descriptive,low,False,False,False,False,,,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,10,"Specifically, it is helpful if the signature is small enough to be sent in only one UDP or TCP datagram, as this minimizes the need for packet fragmentation.",INTERPRET,"X, it is helpful if the signature is small enough to be sent in only one X or X datagram, as this minimizes the need for packet fragmentation.",descriptive,low,False,False,False,False,,comma_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,11,"The importance of the signature and verification key sizes for communication protocols has been highlighted already in multiple evaluations [Wes21, PST20, GS23].",INTERPRET,"X importance of the signature and verification key sizes for communication protocols has been highlighted already in multiple evaluations [X, X, X].",descriptive,low,True,True,False,False,,comma_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_05,TCHES/CHES,Introduction,,12,"Paquin et al. [PST20] observe for TLS, that fragmentation over many packets has a significant performance impact for network links with non-ideal packet loss rates.",INTERPRET,"X et al. [X] observe for X, that fragmentation over many packets has a significant performance impact for network links with non-ideal packet loss rates.",measurement,low,False,True,False,False,,hyphen_count=1; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,1,CRYSTALS-Dilithium has been selected by the NIST as the new standard for post-quantum digital signatures.,BG,X has been selected by the X as the new standard for post-quantum digital signatures.,novelty,low,False,False,False,False,,hyphen_count=2,BG
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,2,"In this work, we revisit the side-channel countermeasures of Dilithium in three directions.",INTERPRET,"X this work, we revisit the side-channel countermeasures of X in three directions.",descriptive,low,False,False,False,False,,hyphen_count=1; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,3,"First, we improve its sensitivity analysis by classifying intermediate computations according to their physical security requirements.",RESULT,"X, we improve its sensitivity analysis by classifying intermediate computations according to their physical security requirements.",comparative,low,False,False,False,False,,comma_count=1,RESULT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,4,"Second, we provide improved gadgets dedicated to Dilithium, taking advantage of recent advances in masking conversion algorithms.",INTERPRET,"X, we provide improved gadgets dedicated to X, taking advantage of recent advances in masking conversion algorithms.",comparative,low,False,False,False,False,,comma_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,5,"Third, we combine these contributions and report performance for side-channel protected Dilithium implementations.",INTERPRET,"X, we combine these contributions and report performance for side-channel protected X implementations.",method,low,False,False,False,False,,hyphen_count=1; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Abstract,,6,Our benchmarking results additionally put forward that the randomized version of Dilithium can lead to significantly more efficient implementations (than its deterministic version) when side-channel attacks are a concern.,BOUNDARY,X benchmarking results additionally put forward that the randomized version of X can lead to significantly more efficient implementations (than its deterministi,causal/generalization,medium,False,False,False,False,can,hyphen_count=1; parentheses_count=2,INTERPRET/BOUNDARY
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,1,"The world’s digital security infrastructure has always relied on a range of efficient and secure cryptographic primitives, including both symmetric and asymmetric solutions.",BG,"X world’s digital security infrastructure has always relied on a range of efficient and secure cryptographic primitives, including both symmetric and asymmetric",descriptive,very_high,False,False,False,False,,comma_count=1,BG
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,2,"In particular for asymmetric cryptography, RSA and ECC are the ubiquitous schemes in practice.",BG,"X particular for asymmetric cryptography, X and X are the ubiquitous schemes in practice.",descriptive,low,False,False,False,False,,comma_count=1,BG/CONTEXT
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,3,"However, with the anticipated advent of powerful and dedicated quantum computers, the established asymmetric cryptographic schemes, that we mainly use for key exchange and digital signatures, will no longer provide the desired security.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,comma_count=4,PROBLEM
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,5,"Recently in 2022, the NIST announced the first Post-Quantum Cryptography (PQC) schemes to be standardized.",INTERPRET,"X in 2022, the X announced the first X X (X) schemes to be standardized.",novelty,low,False,True,False,False,,hyphen_count=1; parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,6,"These include (CRYSTALS-)Kyber [ABD+ 19] for Key Encapsulation Mechanism (KEM), and (CRYSTALS-)Dilithium [DLL+ 17] for digital signatures.",INTERPRET,"X include (X-)X [X+ 19] for X X X (X), and (X-)X [X+ 17] for digital signatures.",descriptive,low,False,True,False,False,,hyphen_count=2; parentheses_count=6; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,7,"Both Kyber and Dilithium are lattice-based schemes, and in recent years the analysis of lattice-based PQC schemes and their implementations has become a prominent area of research.",INTERPRET,"X X and X are lattice-based schemes, and in recent years the analysis of lattice-based X schemes and their implementations has become a prominent area of resear",method,low,False,False,False,False,,hyphen_count=2; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,8,This is not only due to their widely accepted strong security but also because of their implementation efficiency in comparison to other PQC schemes.,SETUP,X is not only due to their widely accepted strong security but also because of their implementation efficiency in comparison to other X schemes.,method,low,False,False,False,False,,,METHOD/SETUP
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,9,"Although a PQC scheme can be secure against classic and quantum adversaries, this is not sufficient to provide practical security in the embedded context.",INTERPRET,"X a X scheme can be secure against classic and quantum adversaries, this is not sufficient to provide practical security in the embedded context.",descriptive,medium,False,False,False,False,can,comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,10,"The implementations of cryptographic schemes on constrained devices can be targeted by physical attacks, which include Side-Channel Analysis (SCA) and Fault Injection (FI) attacks.",INTERPRET,"X implementations of cryptographic schemes on constrained devices can be targeted by physical attacks, which include X X (X) and X X (X) attacks.",method,medium,False,False,False,False,can,hyphen_count=1; parentheses_count=4; comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,11,"Over the last years, PQC KEM’s have attracted most of the attention when it comes to SCA.",INTERPRET,"X the last years, X X’s have attracted most of the attention when it comes to X.",descriptive,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_06,TCHES/CHES,Introduction,,12,Licensed under Creative Commons License CC-BY 4.0.,BOUNDARY,X under X X X X 4.0.,limitation,none,False,True,False,False,under,hyphen_count=1,INTERPRET/BOUNDARY
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,1,"With the breakthrough of Deep Neural Networks, many fields benefited from its enormously increasing performance.",BG,"X the breakthrough of X X X, many fields benefited from its enormously increasing performance.",descriptive,low,False,False,False,False,,comma_count=1,BG
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,2,"Although there is an increasing trend to utilize Deep Learning (DL) for Side-Channel Analysis (SCA) attacks, previous works made specific assumptions for the attack to work.",GAP,"X there is an increasing trend to utilize X X (X) for X X (X) attacks, previous works made specific assumptions for the attack to work.",descriptive,low,False,False,False,False,,hyphen_count=1; parentheses_count=4; comma_count=1,PROBLEM/GAP
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,3,Especially the concept of template attacks is widely adapted while not much attention was paid to other attack strategies.,PROBLEM,X the concept of template attacks is widely adapted while not much attention was paid to other attack strategies.,descriptive,low,False,False,False,False,,,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,4,"In this work, we present a new methodology, that is able to exploit side-channel collisions in a black-box setting.",METHOD,We METHOD X under Y.,method,low,False,False,False,False,,hyphen_count=2; comma_count=2,TASK/METHOD
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,5,"In particular, our attack is performed in a non-profiled setting and requires neither a hypothetical power model (or let’s say a many-to-one function) nor details about the underlying implementation.",PROBLEM,"X particular, our attack is performed in a non-profiled setting and requires neither a hypothetical power model (or let’s say a many-to-one function) nor detail",method,low,False,False,False,False,,hyphen_count=3; parentheses_count=2; comma_count=1,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,6,"While the existing non-profiled DL attacks utilize training metrics to distinguish the correct key, our attack is more efficient by training a model that can be applied to recover multiple key portions, e.g., bytes.",GAP,"X the existing non-profiled X attacks utilize training metrics to distinguish the correct key, our attack is more efficient by training a model that can be appl",descriptive,medium,False,False,False,False,can,hyphen_count=1; comma_count=3,PROBLEM/GAP
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,7,"In order to perform our attack on raw traces instead of pre-selected samples, we further introduce a DL-based technique that can localize input-dependent leakages in masked implementations, e.g., the leakages associated to one byte of the cipher state in case ...",PROBLEM,"X order to perform our attack on raw traces instead of pre-selected samples, we further introduce a X technique that can localize input-dependent leakages in ma",method,medium,False,False,False,False,can,hyphen_count=3; comma_count=3,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,8,We validated our approach by targeting several publicly available power consumption datasets measured from implementations protected by different masking schemes.,INTERPRET,X validated our approach by targeting several publicly available power consumption datasets measured from implementations protected by different masking schemes,method,low,False,False,False,False,,,SUPPORT/INTERPRET
06_TCHES_CHES:paper_07,TCHES/CHES,Abstract,,9,"As a concrete example, we demonstrate how to successfully recover the key bytes of the ASCAD dataset with only a single trained model in a non-profiled setting.",SETUP,"X a concrete example, we demonstrate how to successfully recover the key bytes of the X dataset with only a single trained model in a non-profiled setting.",causal/generalization,high,False,False,False,False,,hyphen_count=1; comma_count=1,METHOD/SETUP
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,1,"Since 1999, it has been known that the security of a device can be compromised by analyzing its power consumption during sensitive calculations [Koc96].",BG,"X 1999, it has been known that the security of a device can be compromised by analyzing its power consumption during sensitive calculations [X].",descriptive,medium,False,True,False,False,can,comma_count=1,BG
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,2,"Compared to cryptanalytical attacks, the so-called Side-Channel Analysis (SCA) attacks are also able to reveal the secret of devices that implement mathematically secure cryptographic primitives, e.g., block ciphers.",BG,"X to cryptanalytical attacks, the so-called X X (X) attacks are also able to reveal the secret of devices that implement mathematically secure cryptographic pri",comparative,low,False,False,False,False,,hyphen_count=2; parentheses_count=2; comma_count=3,BG/CONTEXT
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,3,"However, the success of an SCA attack mainly depends on the implementation details, especially with respect to the employed countermeasures.",PROBLEM,"X, however/whereas Y.",method,low,False,False,False,False,,comma_count=2,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,4,"These countermeasures are continuously being improved, leading to new kinds of attacks as well.",INTERPRET,"X countermeasures are continuously being improved, leading to new kinds of attacks as well.",causal/generalization,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,5,"There are two main SCA attack categories, covering different attacker models.",PROBLEM,"X are two main X attack categories, covering different attacker models.",descriptive,low,False,False,False,False,,comma_count=1,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,6,"Profiled attacks assume an adversary, who not only has access to the actual target device, but also to a similar device under his control.",INTERPRET,"X attacks assume an adversary, who not only has access to the actual target device, but also to a similar device under his control.",limitation,low,False,False,False,False,under,comma_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,7,This allows him to model the physical behavior of the device for all possible secret intermediates during a so-called profiling phase.,INTERPRET,X allows him to model the physical behavior of the device for all possible secret intermediates during a so-called profiling phase.,descriptive,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,8,"Subsequently, he can compare these models with the measurements collected from the target device (i.e., the attack phase).",PROBLEM,"X, he can compare these models with the measurements collected from the target device (i.e., the attack phase).",measurement,medium,False,False,False,False,can,parentheses_count=2; comma_count=2,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,9,Typical examples for such an attack are Template Attacks [CRR02] and Machine Learning (ML)-based attacks [HGM+ 11].,PROBLEM,X examples for such an attack are X X [X] and X X (X)-based attacks [X+ 11].,descriptive,low,False,True,False,False,,hyphen_count=1; parentheses_count=2,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,10,"Non-profiled attacks, on the other hand, deal only with the target device itself and usually require additional information or assumptions, e.g., a hypothetical power model or details of the actual implementation.",SETUP,"X attacks, on the other hand, deal only with the target device itself and usually require additional information or assumptions, e.g., a hypothetical power mode",method,low,False,False,False,False,,hyphen_count=1; comma_count=4,METHOD/SETUP
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,11,Common attacks are Correlation Power Analysis (CPA) [BCO04] and collision SCA attacks [SWP03].,INTERPRET,X attacks are X X X (X) [X] and collision X attacks [X].,descriptive,low,False,True,False,False,,parentheses_count=2,SUPPORT/INTERPRET
06_TCHES_CHES:paper_07,TCHES/CHES,Introduction,,12,Licensed under Creative Commons License CC-BY 4.0.,BOUNDARY,X under X X X X 4.0.,limitation,none,False,True,False,False,under,hyphen_count=1,INTERPRET/BOUNDARY
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,1,"In our experiments, we made use of the well-studied ASCAD dataset (see Section 2.4), but only used 20,000 traces for all steps.",ORG,"X our experiments, we made use of the well-studied X dataset (see X 2.4), but only used 20,000 traces for all steps.",descriptive,low,False,True,False,False,,hyphen_count=1; parentheses_count=2; comma_count=3,ORG
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,2,"More specifically, we targeted the SubBytes 434 Deep Learning Side-Channel Collision Attack Figure 5: Leakage analysis with identified range ξ00 3 (left) and more detailed analysis with range ξ0 3 (right).",PROBLEM,"X specifically, we targeted the X 434 X X X X X X 5: X analysis with identified range ξ00 3 (left) and more detailed analysis with range ξ0 3 (right).",descriptive,low,False,True,True,False,,hyphen_count=1; colon_count=1; parentheses_count=4; comma_count=1,PROBLEM
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,3,"The determined range ξ3 is marked by a red arrow. layer during the first round of AES, since it is used repeatedly for all 16 status bytes.",RESULT,"X determined range ξ3 is marked by a red arrow. layer during the first round of X, since it is used repeatedly for all 16 status bytes.",causal/generalization,low,False,True,False,False,,comma_count=1,SETUP/RESULT
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,4,"Furthermore, the processing depends directly on the (known) plaintexts used, which are only interposed by the key addition layer.",SETUP,"X, the processing depends directly on the (known) plaintexts used, which are only interposed by the key addition layer.",descriptive,low,False,False,False,False,,parentheses_count=2; comma_count=2,SETUP/RESULT
06_TCHES_CHES:paper_07,TCHES/CHES,Results,,5,"4.1 Leakage Identification Training a neural network is highly computationally intensive, especially when the dimensionality of the inputs is large.",PROBLEM,"4.1 X X X a neural network is highly computationally intensive, especially when the dimensionality of the inputs is large.",descriptive,low,False,True,False,False,,comma_count=1,PROBLEM
