paper_id,title,venue,year,section_type,unit_index,unit_text_short,function_label,function_chain,confidence,evidence_source,imitate_rule,avoid_rule
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,5,Table 4: Code sizes of Kyber KEM and Dilithium.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,6,Code size (kB) Kyber KEM 512 24.4 Kyber KEM 768 26.1 Kyber KEM 1024 28.0 Dilithium 2 36.9 Dilithium 3 37.3 Dilithium 5 39.8 Our proposed processor is thoroughly tested and verified using the tools provided by CV32E40P.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,7,The supports for FPU and other customized instructions are turned off to ensure fair comparisons.,SETUP,SETUP/RESULT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"?????workload?benchmark?FPGA/ASIC/????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??????/??????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,8,"To support assembly programming of our customized 146 A Highly-efficient Lattice-based PQC Processor for IoT Applications SIMD instructions, we modified the RISC-V assembler by using riscv-opcodes tool3 .",RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,9,The bottleneck operations and our optimizations are re-implemented by assembly code.,PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_02,A Highly-efficient Lattice-based Post-Quantum Cryptography Processor for IoT Applications,TCHES/CHES,2024,Results,10,5.1 Code Sizes We measured the code sizes by using riscv32-unknown-elf-readelf tools.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_02.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,1,"In this work, we propose generic and novel adaptations to the binary Plaintext-Checking (PC) oracle based side-channel attacks for Kyber KEM.",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,2,"These attacks operate in a chosen-ciphertext setting, and are fairly generic and easy to mount on a given target, as the attacker requires very minimal information about the target device.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,3,"However, these attacks have an inherent disadvantage of requiring a few thousand traces to perform full key recovery.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,4,This is due to the fact that these attacks typically work by recovering a single bit of information about the secret key per query/trace.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,5,"In this respect, we propose novel parallel PC oracle based side-channel attacks, which are capable of recovering a generic P number of bits of information about the secret key in a single query/trace.",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,6,We propose novel techniques to build chosen-ciphertexts so as to efficiently realize a parallel PC oracle for Kyber KEM.,METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,7,"We also build a multi-class classifier, which is capable of realizing a practical side-channel based parallel PC oracle with very high success rate.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,8,We experimentally validated the proposed attacks (upto P = 10) on the fastest implementation of unprotected Kyber KEM in the pqm4 library.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,9,"Our experiments yielded improvements in the range of 2.89× and 7.65× in the number of queries, compared to state-of-the-art binary PC oracle attacks, while arbitrarily higher improvements are possible for a motivated attacker, given the generic nature of the ...",RESULT,RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Abstract,10,"We further conduct a thorough study on applicability to different scenarios, based on the presence/absence of a clone device, and also partial key recovery.",BOUNDARY,INTERPRET/BOUNDARY,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"???? claim?????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?? universal?secure?robust?certified ????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,1,"NIST very recently announced results for the third round of the Post-Quantum Cryptography (PQC) standardization process [AAC+ 22], in which CRYSTALS-Kyber [ABD+ 21] was selected as the sole candidate for standardization of Key Encapsulation Mechanisms (KEMs).",BG,BG,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,2,"The security of Kyber is based on the well known Module Learning With Errors (MLWE) problem, and served as one of the most promising candidates for KEMs in the Licensed under Creative Commons License CC-BY 4.0.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,3,Received: 2022-10-15 Accepted: 2022-12-15 Published: 2023-03-06 G.,BG,BG/CONTEXT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,4,"Chattopadhyay 419 NIST PQC process, owing to the confidence in its theoretical security guarantees, while also offering one of the best implementation performance compared to other PQC based KEMs [AASA+ 20].",RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,5,"Thus, one can expect Kyber KEM to be implemented and designed on a wide-variety of computational platforms and applications, in the coming years.",NEED,GAP/NEED,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"??????? gap ??????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,6,"In this respect, security of Kyber against physical attacks such as Side-Channel Attacks (SCA) naturally arises as an immediate concern, particularly for applications involving embedded devices.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,7,NIST had also particularly encouraged more research on analysing the security of PQC schemes against SCA [AASA+ 20].,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,8,"The cryptographic community has shown significant interest towards research on development of new attacks on several lattice-based schemes including Kyber KEM [RBRC21, RRCB20, BDH+ 21], as well as development of efficient side-channel protection techniques ...",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,9,"While there exists a wide variety of SCA particularly on Kyber KEM, we observe that they can be broadly classified into two main categories.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,10,"The first category of attacks only require a single trace or very few traces to perform key recovery or message recovery [NDGJ21,RBRC21,ACLZ20].",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,11,"However, these attacks typically target very precise leakages from targeted operations within the scheme.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_03,Pushing the Limits of Generic Side-Channel Attacks on LWE-based KEMs - Parallel PC Oracle Attacks on Kyber KEM and Beyond,TCHES/CHES,2023,Introduction,12,"They typically require a fairly sophisticated setup, as well as a detailed knowledge of the target device.",BOUNDARY,INTERPRET/BOUNDARY,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_03.txt,"???? claim?????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?? universal?secure?robust?certified ????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,1,"This paper presents a new profiling side-channel attack on CRYSTALSDilithium, the new NIST primary standard for quantum-safe digital signatures.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,2,"An open source implementation of CRYSTALS-Dilithium is already available, with constant-time property as a consideration for side-channel resilience.",SETUP,METHOD/SETUP,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????workload?benchmark?FPGA/ASIC/????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??????/??????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,3,"However, this implementation does not protect against attacks that exploit intermediate data leakage.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,4,"We show how to exploit a new leakage on a vector generated during the signing process, for which the costly protection by masking is still a matter of debate.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,5,"With a corpus of 700 000 messages, we design a template attack that enables us to efficiently predict whether a given coefficient in one coordinate of this vector is zero or not.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,6,"By gathering signatures and being able to make the correct predictions for each index, and then using linear algebra methods, this paper demonstrates that one can recover part of the secret key that is sufficient to produce universal forgeries.",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,7,"While our paper deeply discusses the theoretical attack path, it also demonstrates the validity of the assumption regarding the required leakage model from practical experiments with the reference implementation on an ARM Cortex-M4.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Abstract,8,We need approximately a day to collect enough representatives and one more day to perform the traces acquisition on our target.,BOUNDARY,INTERPRET/BOUNDARY,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"???? claim?????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?? universal?secure?robust?certified ????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,1,Public-key cryptography relies on well-defined mathematical assumptions to enable secure communication over unsecured channels.,BG,BG,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,2,"For instance, RSA [RSA78] security relies upon the difficulty of factoring large integers, and the Diffie-Hellman key exchange [DH76] is based on the hardness of the discrete logarithm.",BG,BG/CONTEXT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,3,"However, assuming a sufficiently powerful quantum computer would be available, Shor has proposed a quantum algorithm [Sho94] that can break those cryptosystems in polynomial time.",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,4,"Shor’s algorithm highlights the need for new cryptographic schemes, and post-quantum cryptography (PQC) is an emerging field of cryptography focused on developing cryptographic algorithms that are secure against quantum (and classical) computers.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,5,The National Institute of Standards and Technology (NIST) has initiated a process to standardize new quantum-resistant public key cryptographic algorithms.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,6,"Three PQC signature algorithms were selected in 2022: CRYSTALS-Dilithium [LDK+ 22], Falcon [SBN+ 21], and Licensed under Creative Commons License CC-BY 4.0.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,7,Received: 2023-04-15 Accepted: 2023-06-15 Published: 2023-08-31 Berzati et al.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,8,"This paper focuses on CRYSTALS-Dilithium (also referred as Dilithium in the sequel) signature algorithm, that NIST recommends for most of the use cases [AASA+ 22].",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,9,Dilithium is a signature scheme based on the Fiat-Shamir heuristic and its security relies on the hardness of the Module Learning with Errors and Module Short Integer Solutions problems.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,10,"Given a public matrix A of elements in the ring Rq = Zq[X]/(Xn + 1) for integers n and q, the signing algorithm samples a vector y and computes w = A y.",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,11,The algorithm extracts high-order and low-order bits out of each coefficient of w using the Decompose function that outputs the HighBits and LowBits vectors denoted respectively w1 and w0.,INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Introduction,12,"Similarly to Schnorr signature [Sch91], a challenge c is derived from the message being signed and w1 by using some hash function (modelized as a random oracle in the security analysis) and the signing algorithm computes z as y + c s1 (where s1 is part of the ...",INTERPRET,SUPPORT/INTERPRET,low,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??? observation ? conclusion? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,1,This section demonstrates the practical feasibility of the theoretical attack when no specific countermeasure is implemented.,ORG,ORG,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"???????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? paper organization? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,2,We aim to demonstrate the vulnerability of the w0 value in Dilithium.,RESULT,SETUP/RESULT,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"??????? + ?? + baseline/?? + ????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",????????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,3,We simplify the attack as much as possible while still covering a wide range of study cases.,PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,4,"Although we present extensively the practical results only for the first coefficient of the first coordinate of w0, it is important to note that the methodology and results can be extended to all the other indices of w0 with minimal changes, as the ...",METHOD,TASK/METHOD,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",?????????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,5,We provide at the end of this section arguments in favor of this hypothesis.,ORG,ORG,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"???????????????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? paper organization? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,6,All side-channel analyses were coded in Python and will soon be available as notebooks.,SETUP,SETUP/RESULT,medium,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????workload?benchmark?FPGA/ASIC/????????? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",??????/??????????? Venue caution: avoid unbounded security certification language.
06_TCHES_CHES:paper_04,Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach,TCHES/CHES,2023,Results,7,"4.1 Setup For our attack, we use the Post-quantum cryptographic library PQClean [KSSW], which offers “clean” standalone C implementations [KSSW] of most post-quantum schemes included in the NIST round 3 and 4 submissions [nis].",PROBLEM,PROBLEM,high,06_TCHES_CHES\metadata\extracted_text_raw\paper_04.txt,"?????????/??/?????????? challenging? Venue cue: threat model, security boundary, implementation evidence, reproducibility.",???? generic challenge? Venue caution: avoid unbounded security certification language.
